Label,contextRef,unitRef,Dec,Prec,Lang,Value
Highest Quarterly Return,Duration_01May2012_30Apr2013S000004504_MemberC000012378_Member,pure,4,,,0.0121
"Lowest Quarterly Return, Label",Duration_01May2012_30Apr2013S000004504_MemberC000012378_Member,,,,,Worst quarter:
"Lowest Quarterly Return, Date",Duration_01May2012_30Apr2013S000004504_MemberC000012378_Member,,,,,2012-06-30
Lowest Quarterly Return,Duration_01May2012_30Apr2013S000004504_MemberC000012378_Member,pure,4,,,0.0001
Expense Example by Year [Heading],Duration_01May2012_30Apr2013S000004504_Member,,,,,"Expenses on a $10,000 investment"
Management Fees (as a percentage of Assets),Duration_01May2012_30Apr2013S000004511_MemberC000012388_MemberSchwabMunicipalMoneyFundSweepShares_Member,pure,4,,,0.0032
Strategy [Heading],Duration_01May2012_30Apr2013S000004504_Member,,,,,<b>Principal investment strategies </b>
Strategy Narrative [Text Block],Duration_01May2012_30Apr2013S000004504_Member,,,,,"<b>To pursue its goal, the fund invests in high-quality short-term money market investments issued by U.S. and foreign issuers, such as:</b><ul type=""square""><li>commercial paper, including asset-backed commercial paper</li></ul><ul type=""square""><li>promissory notes</li></ul><ul type=""square""><li>certificates of deposit and time deposits</li></ul><ul type=""square""><li>variable- and floating-rate debt securities</li></ul><ul type=""square""><li>bank notes and bankers&#8217; acceptances</li></ul><ul type=""square""><li>repurchase agreements</li></ul><ul type=""square""><li>obligations that are issued by the U.S. government, its agencies or instrumentalities, including obligations that are not guaranteed by the U.S. Treasury, such as those issued by Fannie Mae and Freddie Mac (U.S. government securities)</li></ul>All of these investments will be denominated in U.S. dollars, including those that are issued by foreign issuers. Obligations that are issued by private issuers that are guaranteed as to principal or interest by the U.S. government, its agencies or instrumentalities are considered U.S. government securities under the rules that  govern money market funds. Certain of the fund&#8217;s securities are subject to credit or liquidity enhancements, which are designed to provide incremental levels of creditworthiness or liquidity.<br /><br />The fund may engage in repurchase agreement transactions that are collateralized by cash or U.S. government securities. In addition, the fund may engage in repurchase agreement transactions that are collateralized by money market instruments, debt securities, loan participations or other securities, including equity securities and securities that are rated below investment grade or their unrated equivalents as determined by the investment adviser.<br /><br />In choosing securities, the fund&#8217;s manager seeks to maximize current income within the limits of the fund&#8217;s investment objective and credit, maturity and diversification policies. Some of these policies may be stricter than the federal regulations that apply to all money funds.  <br/><br/>The investment adviser&#8217;s credit research department analyzes and monitors the securities that the fund owns or is considering buying. The manager may adjust the fund&#8217;s holdings or its average maturity based on actual or anticipated changes in interest rates or credit quality. To preserve its investors&#8217; capital, the fund seeks to maintain a stable $1.00 share price."
Risk [Heading],Duration_01May2012_30Apr2013S000004504_Member,,,,,<b>Principal risks</b>
Risk Narrative [Text Block],Duration_01May2012_30Apr2013S000004504_Member,,,,,"The fund is subject to risks, any of which could cause an investor to lose money. The fund&#8217;s principal risks include:<br /><br /><b>Investment Risk.</b> Your investment in the fund is not a bank deposit and is not insured or guaranteed by the Federal Deposit Insurance Corporation or any other government agency. Although the fund seeks to preserve the value of your investment at $1.00 per share, it is possible to lose money by investing in the fund.<br /><br /><b>Interest Rate Risk.</b> Interest rates rise and fall over time. As with any investment whose yield reflects current interest rates, the fund&#8217;s yield will change over time. During periods when interest rates are low, the fund&#8217;s yield (and total return) also will be low. In addition, to the extent the fund makes any reimbursement payments to the investment adviser and/or its affiliates, the fund&#8217;s yield would be lower.<br /><br /><b>Repurchase Agreements Risk.</b> When the fund enters into a repurchase agreement, the fund is exposed to the risk that the other party (i.e., the counter-party) will not fulfill its contractual obligation. In a repurchase agreement, there exists the risk that, when the fund buys a security from a counter-party that agrees to repurchase the security at an agreed upon price (usually higher) and time, the counter-party will not repurchase the security. These risks are magnified to the extent that a repurchase agreement is secured by collateral other than cash and government securities, such as debt securities, equity securities and high yield securities that are rated below investment grade (&#8220;Alternative Collateral&#8221;). High yield securities that are used as Alternative Collateral are subject to greater levels of credit and liquidity risk, and are considered primarily speculative with respect to the issuer&#8217;s continuing ability to make principal and interest payments. Alternative Collateral may be subject to greater price volatility and may be more volatile or less liquid than other types of collateral, increasing the risk that the fund will be unable to recover fully in the event of a counterparty&#8217;s default.<br /><br /><b>Credit Risk.</b> The fund is subject to the risk that a decline in the credit quality of a portfolio investment could cause the fund to lose money or underperform. The fund could lose money if the issuer of a portfolio investment fails to make timely principal or interest payments or if a guarantor, liquidity provider or counterparty of a portfolio investment fails to honor its obligations. Even though the fund&#8217;s investments in repurchase agreements are collateralized at all times, there is some risk to the fund if the other party should default on its obligations and the fund is delayed or prevented from recovering or disposing of the collateral. The negative perceptions of the ability of an issuer, guarantor, liquidity provider or counterparty to make payments or otherwise honor its obligations, as applicable, could also cause the price of that investment to decline. The credit quality of the fund&#8217;s portfolio holdings can change rapidly in certain market environments and any downgrade or default on the part of a single portfolio investment could cause the fund&#8217;s share price or yield to fall.<br /><br />Many of the U.S. government securities that the fund invests in are not backed by the full faith and credit of the United States government, which means they are neither issued nor guaranteed by the U.S. Treasury. Although maintained in conservatorship by the Federal Housing Finance Agency since September 2008, Fannie Mae (FNMA) and Freddie Mac (FHLMC) maintain only limited lines of credit with the U.S. Treasury. The Federal Home Loan Banks (FHLB) also only maintain limited access to credit lines from the U.S. Treasury. Other securities, such as obligations issued by the Federal Farm Credit Banks Funding Corporation (FFCB), are supported solely by the credit of the issuer. There can be no assurance that the U.S. government will provide financial support to securities of its agencies and instrumentalities if it is not obligated to do so under law. Also, any government guarantees on securities the fund owns do not extend to the shares of the fund itself.<br /><br /><b>Foreign Investment Risk.</b> The fund&#8217;s investments in securities of foreign issuers or securities with credit or liquidity enhancements provided by foreign entities may involve certain risks that are greater than those associated with investments in securities of U.S. issuers or securities with credit or liquidity enhancements provided by U.S. entities. These include risks of adverse changes in foreign economic, political, regulatory and other conditions; differing accounting, auditing, financial reporting and legal standards and practices; differing securities market structures; and higher transaction costs. In addition, sovereign risk, or the risk that a government may become unwilling or unable to meet its loan obligations or guarantees, could increase the credit risk of financial institutions connected to that particular country.<br /><br /><b>Management Risk.</b> Any actively managed mutual fund is subject to the risk that its investment adviser will make poor security selections. The fund&#8217;s investment adviser applies its own  investment techniques and risk analyses in making investment decisions for the fund, but there can be no guarantee that they will produce the desired results. The investment adviser&#8217;s maturity decisions will also affect the fund&#8217;s yield, and in unusual circumstances potentially could affect its share price. To the extent that the investment adviser anticipates interest rate trends imprecisely, the fund&#8217;s yield at times could lag those of other money market funds.<br /><br /><b>Liquidity Risk.</b> Liquidity risk exists when particular investments are difficult to purchase or sell. The market for certain investments may become illiquid due to specific adverse changes in the conditions of a particular issuer or under adverse market or economic conditions independent of the issuer. The fund&#8217;s investments in illiquid securities may reduce the returns of the fund because it may be unable to sell the illiquid securities at an advantageous time or price. Further, transactions in illiquid securities may entail transaction costs that are higher than those for transactions in liquid securities.<br /><br /><b>Redemption Risk.</b> The fund may experience periods of heavy redemptions that could cause the fund to liquidate its assets at inopportune times or at a loss or depressed value, particularly during periods of declining or illiquid markets. Redemptions by a few large investors in the fund may have a significant adverse effect on the fund&#8217;s ability to maintain a stable $1.00 share price. In the event any money market fund fails to maintain a stable net asset value, other money market funds, including the fund, could face a market-wide risk of increased redemption pressures, potentially jeopardizing the stability of their $1.00 share prices.<br /><br /><b>Regulatory Risk.</b> The Securities and Exchange Commission (SEC) and other regulators may adopt additional money market fund regulations in the future, which may impact the operation and performance of the fund.<br /><br /><b>Money Market Risk.</b> The fund is not designed to offer capital appreciation. In exchange for their emphasis on stability and liquidity, money market investments may offer lower long-term performance than stock or bond investments."
Distribution and Service (12b-1) Fees,Duration_01May2012_30Apr2013S000004511_MemberC000012388_MemberSchwabMunicipalMoneyFundSweepShares_Member,pure,4,,,0.0000
