Label,contextRef,unitRef,Dec,Prec,Lang,Value
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001509_MemberC000004059_MemberInvestorAndInstitutional_Member,pure,4,,,0.0163
"Lowest Quarterly Return, Date",Duration_29Jan2012_28Jan2013S000001511_MemberC000004068_MemberServiceShares_Member,,,,,2008-09-30
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001509_MemberC000004060_MemberInvestorAndInstitutional_Member,pure,4,,,0.0233
Distribution and Service (12b-1) Fees,Duration_29Jan2012_28Jan2013S000001877_MemberC000004916_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0100
"Fee Waiver or Reimbursement over Assets, Date of Termination",Duration_29Jan2012_28Jan2013S000001509_MemberServiceShares_Member,,,,,"February 1, 2014"
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001509_MemberC000004061_MemberInvestorAndInstitutional_Member,pure,4,,,0.0233
Strategy [Heading],Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,<b>Principal Investment Strategies of the Fund </b>
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001509_MemberC000004057_MemberInvestorAndInstitutional_Member,pure,4,,,0.0104
Risk Lose Money [Text],Duration_29Jan2012_28Jan2013S000001509_MemberServiceShares_Member,,,,,You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments.
Performance Availability Website Address [Text],Duration_29Jan2012_28Jan2013S000001509_MemberServiceShares_Member,,,,,http://www.blackrock.com/funds
Other Expenses (as a percentage of Assets):,Duration_29Jan2012_28Jan2013S000001877_MemberC000004916_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0028
Strategy Narrative [Text Block],Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,"Under normal market conditions, Science & Technology Opportunities invests at least 80% of its net assets in equity securities issued by U.S. and non-U.S. science and technology companies in all market capitalization ranges, selected for their rapid and sustainable growth potential from the development, advancement and use of science and/or use of technology. The Fund may invest up to 25% of its net assets in emerging market countries.<br/><br/> Some of the industries likely to be represented in the Fund&#8217;s portfolio holdings include: application software, IT consulting and services, internet software and services, networking equipment, telecom equipment, computer hardware, computer storage and peripherals, electronic equipment and instruments, semiconductors and equipment, aerospace and defense, electrical components and equipment, biotechnology, pharmaceuticals, healthcare equipment and supplies, healthcare distribution and services, healthcare facilities, industrial gases, specialty chemicals, advanced materials, internet and catalog retail, integrated telecom services, alternative carriers and wireless telecommunication services.<br/><br/>The Fund seeks to invest primarily in common stock but may also invest in preferred stock and convertible securities. The Fund may also invest in Rule 144A securities, which are privately placed securities purchased by qualified institutional buyers. From time to time the Fund may invest in shares of companies through initial public offerings (&#8220;IPOs&#8221;).<br/><br/>The Fund may, when consistent with the Fund&#8217;s investment objective, buy or sell options or futures on a security or an index of securities and may buy options on a currency or a basket of currencies, or enter into foreign currency transactions, including swaps (collectively, commonly known as derivatives). The Fund typically uses derivatives as a substitute for taking a position in the underlying asset and/or as part of a strategy designed to reduce exposure to other risks, such as currency risk. The Fund may also use derivatives to enhance returns, in which case their use would involve leveraging risk. The Fund may seek to obtain market exposure to the securities in which it primarily invests by entering into a series of purchase and sale contracts or by using other investment techniques (such as reverse repurchase agreements or dollar rolls). The Fund may also use forward foreign currency exchange contracts (obligations to buy or sell a currency at a set rate in the future)."
Acquired Fund Fees and Expenses,Duration_29Jan2012_28Jan2013S000001877_MemberC000004916_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0001
Performance Information Illustrates Variability of Returns [Text],Duration_29Jan2012_28Jan2013S000001509_MemberServiceShares_Member,,,,,The information shows you how U.S. Opportunities&#8217; performance has varied year by year and provides some indication of the risks of investing in the Fund.
Total Annual Fund Operating Expenses,Duration_29Jan2012_28Jan2013S000001877_MemberC000004916_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0202
Performance Past Does Not Indicate Future [Text],Duration_29Jan2012_28Jan2013S000001509_MemberServiceShares_Member,,,,,"As with all such investments, past performance (before and after taxes) is not an indication of future results."
Risk [Heading],Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,<b>Principal Risks of Investing in the Fund </b>
Bar Chart Does Not Reflect Sales Loads [Text],Duration_29Jan2012_28Jan2013S000001509_MemberServiceShares_Member,,,,,"Sales charges are not reflected in the bar chart. If they were, returns would be less than those shown."
Performance Table Does Reflect Sales Loads,Duration_29Jan2012_28Jan2013S000001509_MemberServiceShares_Member,,,,,"However, the table includes all applicable fees and sales charges."
Performance Table Uses Highest Federal Rate,Duration_29Jan2012_28Jan2013S000001509_MemberServiceShares_Member,,,,,After-tax returns are calculated using the historical highest individual Federal marginal income tax rates and do not reflect the impact of state and local taxes.
Performance Table Not Relevant to Tax Deferred,Duration_29Jan2012_28Jan2013S000001509_MemberServiceShares_Member,,,,,"Actual after-tax returns depend on the investor&#8217;s tax situation and may differ from those shown, and the after-tax returns shown are not relevant to investors who hold their shares through tax-deferred arrangements such as 401(k) plans or individual retirement accounts."
"Highest Quarterly Return, Label",Duration_29Jan2012_28Jan2013S000001509_MemberC000004058_MemberServiceShares_Member,,,,,highest return
"Lowest Quarterly Return, Label",Duration_29Jan2012_28Jan2013S000001509_MemberC000004058_MemberServiceShares_Member,,,,,lowest return
"Highest Quarterly Return, Date",Duration_29Jan2012_28Jan2013S000001509_MemberC000004058_MemberServiceShares_Member,,,,,2003-06-30
"Lowest Quarterly Return, Date",Duration_29Jan2012_28Jan2013S000001509_MemberC000004058_MemberServiceShares_Member,,,,,2011-09-30
Highest Quarterly Return,Duration_29Jan2012_28Jan2013S000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,0.1927
Lowest Quarterly Return,Duration_29Jan2012_28Jan2013S000001509_MemberC000004058_MemberServiceShares_Member,pure,4,,,-0.2240
"Portfolio Turnover, Rate",Duration_29Jan2012_28Jan2013S000001509_MemberServiceShares_Member,pure,4,,,1.0600
Net Expenses (as a percentage of Assets),Duration_29Jan2012_28Jan2013S000001877_MemberC000004916_MemberInvestorInstitutionalAndRShares_Member,pure,4,,,0.0202
Risk Narrative [Text Block],Duration_29Jan2012_28Jan2013S000001510_MemberServiceShares_Member,,,,,"Risk is inherent in all investing. The value of your investment in Science & Technology Opportunities, as well as the amount of return you receive on your investment, may fluctuate significantly from day to day and over time. You may lose part or all of your investment in the Fund or your investment may not perform as well as other similar investments. The following is a summary description of principal risks of investing in the Fund.<ul type=""square""><li><b>Concentration Risk</b> &#8212; The Fund&#8217;s strategy of concentrating in science and technology and related companies means that its performance will be closely tied to the performance of a particular market segment. The Fund&#8217;s concentration in these companies may present more risks than if it were broadly diversified over numerous industries and sectors of the economy. A downturn in these companies would have a larger impact on the Fund than on a mutual fund that does not concentrate in such companies. At times, the performance of these companies will lag the performance of other industries or the broader market as a whole.</li></ul><ul type=""square""><li><b>Convertible Securities Risk</b> &#8212; The market value of a convertible security performs like that of a regular debt security; that is, if market interest rates rise, the value of a convertible security usually falls. In addition, convertible securities are subject to the risk that the issuer will not be able to pay interest or dividends when due, and their market value may change based on changes in the issuer&#8217;s credit rating or the market&#8217;s perception of the issuer&#8217;s creditworthiness. Since it derives a portion of its value from the common stock into which it may be converted, a convertible security is also subject to the same types of market and issuer risks that apply to the underlying common stock.</li></ul><ul type=""square""><li><b>Derivatives Risk</b> &#8212; The Fund&#8217;s use of derivatives may reduce the Fund&#8217;s returns and/or increase volatility. Volatility is defined as the characteristic of a security, an index or a market to fluctuate significantly in price within a short time period. Derivatives are also subject to counterparty risk, which is the risk that the other party in the transaction will not fulfill its contractual obligation. A risk of the Fund&#8217;s use of derivatives is that the fluctuations in their values may not correlate perfectly with the overall securities markets. The possible lack of a liquid secondary market for derivatives and the resulting inability of the Fund to sell or otherwise close a derivatives position could expose the Fund to losses and could make derivatives more difficult for the Fund to value accurately. Derivatives may give rise to a form of leverage and may expose the Fund to greater risk and increase its costs. Recent legislation calls for new regulation of the derivatives markets. The extent and impact of the regulation is not yet known and may not be known for some time. New regulation may make derivatives more costly, may limit the availability of derivatives, or may otherwise adversely affect the value or performance of derivatives.</li></ul><ul type=""square""><li><b>Emerging Markets Risk</b> &#8212; Emerging markets are riskier than more developed markets because they tend to develop unevenly and may never fully develop. Investments in emerging markets may be considered speculative. Emerging markets are more likely to experience hyperinflation and currency devaluations, which adversely affect returns to U.S. investors. In addition, many emerging securities markets have far lower trading volumes and less liquidity than developed markets.</li></ul><ul type=""square""><li><b>Equity Securities Risk</b> &#8212; Stock markets are volatile. The price of equity securities fluctuates based on changes in a company&#8217;s financial condition and overall market and economic conditions.</li></ul><ul type=""square""><li><b>Foreign Securities Risk</b> &#8212; Foreign investments often involve special risks not present in U.S. investments that can increase the chances that the Fund will lose money. These risks include:<br/><br/>&#8212; The Fund generally holds its foreign securities and cash in foreign banks and securities depositories, which may be recently organized or new to the foreign custody business and may be subject to only limited or no regulatory oversight.<br/><br/>&#8212; Changes in foreign currency exchange rates can affect the value of the Fund&#8217;s portfolio.<br/><br/>&#8212; The economies of certain foreign markets may not compare favorably with the economy of the United States with respect to such issues as growth of gross national product, reinvestment of capital, resources and balance of payments position.<br/><br/>&#8212; The governments of certain countries may prohibit or impose substantial restrictions on foreign investments in their capital markets or in certain industries.<br/><br/>&#8212; Many foreign governments do not supervise and regulate stock exchanges, brokers and the sale of securities to the same extent as does the United States and may not have laws to protect investors that are comparable to U.S. securities laws.<br/><br/>&#8212; Settlement and clearance procedures in certain foreign markets may result in delays in payment for or delivery of securities not typically associated with settlement and clearance of U.S. investments.<br/><br/>&#8212; The European financial markets have recently experienced volatility and adverse trends due to concerns about economic downturns in, or rising government debt levels of several European countries. These events have adversely affected the exchange rate of the Euro and may spread to other countries in Europe, including countries that do not use the Euro. These events may affect the value and liquidity of certain of the Fund&#8217;s investments.</li></ul><ul type=""square""><li><b>Geographic Concentration Risk</b> &#8212; From time to time the Fund may invest a substantial amount of its assets in issuers located in a single country or a limited number of countries. If the Fund concentrates its investments in this manner, it assumes the risk that economic, political and social conditions in those countries will have a significant impact on its investment performance. The Fund&#8217;s investment performance may also be more volatile if it concentrates its investments in certain countries, especially emerging market countries.</li></ul><ul type=""square""><li><b>Investment Style Risk</b> &#8212; Under certain market conditions, growth investments have performed better during the later stages of economic expansion. Therefore, this investment style may over time go in and out of favor. At times when the investment style used by the Fund is out of favor, the Fund may underperform other equity funds that use different investment styles.</li></ul><ul type=""square""><li><b>Leverage Risk</b> &#8212; Some transactions may give rise to a form of economic leverage. These transactions may include, among others, derivatives, and may expose the Fund to greater risk and increase its costs. The use of leverage may cause the Fund to liquidate portfolio positions when it may not be advantageous to do so to satisfy its obligations or to meet any required asset segregation requirements. Increases and decreases in the value of the Fund&#8217;s portfolio will be magnified when the Fund uses leverage. </li></ul><ul type=""square""><li><b>Market Risk and Selection Risk</b> &#8212; Market risk is the risk that one or more markets in which the Fund invests will go down in value, including the possibility that the markets will go down sharply and unpredictably. Selection risk is the risk that the securities selected by Fund management will underperform the markets, the relevant indices or the securities selected by other funds with similar investment objectives and investment strategies. This means you may lose money.</li></ul><ul type=""square""><li><b>Mid-Cap Securities Risk</b> &#8212; The securities of mid-cap companies generally trade in lower volumes and are generally subject to greater and less predictable price changes than the securities of larger capitalization companies.</li></ul><ul type=""square""><li><b>&#8220;New Issues&#8221; Risk</b> &#8212; &#8220;New Issues&#8221; are initial public offerings of equity securities of U.S. and non-U.S. issuers. Securities issued in IPOs have no trading history, and information about the companies may be available for very limited periods. In addition, the prices of securities sold in IPOs may be highly volatile or may decline shortly after the initial public offering.</li></ul><ul type=""square""><li><b>Small Cap Securities Risk</b> &#8212; Small cap companies may have limited product lines or markets. They may be less financially secure than larger, more established companies. They may depend on a more limited management group than larger capitalized companies.</li></ul><ul type=""square""><li><b>Technology Securities Risk</b> &#8212; Certain technology related companies may face special risks that their products or services may not prove to be commercially successful. Technology related companies are also strongly affected by worldwide scientific or technological developments. As a result, their products may rapidly become obsolete. Such companies are also often subject to governmental regulation and may, therefore, be adversely affected by governmental policies.</li></ul>"
